Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: Third; Price: $ 15.2458; Port: Cherbourg;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Third; Price: $ 8.1583; Port: Southampton;
Ticket: Third; Price: $ 7.925; Port: Southampton;
Ticket: Third; Price: $ 8.6625; Port: Southampton;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Third; Price: $ 46.9; Port: Southampton;
Ticket: Second; Price: $ 73.5; Port: Southampton;
Ticket: Third; Price: $ 14.4542; Port: Cherbourg;
Ticket: Third; Price: $ 56.4958; Port: Southampton;
Ticket: Third; Price: $ 7.65; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Second; Price: $ 29.0; Port: Southampton;
Ticket: Third; Price: $ 12.475; Port: Southampton;
Ticket: Third; Price: $ 9.0; Port: Southampton;
Ticket: Third; Price: $ 9.5; Port: Southampton;
Ticket: Third; Price: $ 7.7875; Port: Queenstown;
Ticket: First; Price: $ 47.1; Port: Southampton;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Third; Price: $ 15.85; Port: Southampton;
Ticket: Third; Price: $ 34.375; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: First; Price: $ 263.0; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 7.8542; Port: Southampton;
Ticket: First; Price: $ 61.175; Port: Southampton;
Ticket: Third; Price: $ 20.575; Port: Southampton;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: First; Price: $ 34.6542; Port: Cherbourg;
Ticket: First; Price: $ 63.3583; Port: Cherbourg;
Ticket: Second; Price: $ 23.0; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: First; Price: $ 77.2875; Port: Southampton;
Ticket: Third; Price: $ 8.6542; Port: Southampton;
Ticket: Third; Price: $ 7.925; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Third; Price: $ 7.65; Port: Southampton;
Ticket: Third; Price: $ 7.775; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Third; Price: $ 24.15; Port: Queenstown;
Ticket: First; Price: $ 52.0; Port: Southampton;
Ticket: Third; Price: $ 14.4542; Port: Cherbourg;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 9.825; Port: Southampton;
Ticket: Third; Price: $ 14.4583; Port: Cherbourg;
Ticket: Third; Price: $ 7.925; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Second; Price: $ 21.0; Port: Southampton;
Ticket: First; Price: $ 247.5208; Port: Cherbourg;
Ticket: Third; Price: $ 31.275; Port: Southampton;
Ticket: Second; Price: $ 73.5; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Second; Price: $ 30.0708; Port: Cherbourg;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: First; Price: $ 77.2875; Port: Southampton;
Ticket: Third; Price: $ 11.2417; Port: Cherbourg;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Third; Price: $ 7.1417; Port: Southampton;
Ticket: Third; Price: $ 22.3583; Port: Cherbourg;
Ticket: Third; Price: $ 6.975; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Cherbourg;
Ticket: Third; Price: $ 7.05; Port: Southampton;
Ticket: Third; Price: $ 14.5; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Second; Price: $ 15.0458; Port: Cherbourg;
Ticket: First; Price: $ 26.2833; Port: Southampton;
Ticket: First; Price: $ 53.1; Port: Southampton;
Ticket: Third; Price: $ 9.2167; Port: Southampton;
Ticket: First; Price: $ 79.2; Port: Cherbourg;
Ticket: Third; Price: $ 15.2458; Port: Cherbourg;
Ticket: Third; Price: $ 7.75; Port: Southampton;
Ticket: Third; Price: $ 15.85; Port: Southampton;
Ticket: Third; Price: $ 6.75; Port: Queenstown;
Ticket: Second; Price: $ 11.5; Port: Southampton;
Ticket: Second; Price: $ 36.75; Port: Southampton;
Ticket: Third; Price: $ 7.7958; Port: Southampton;
Ticket: Third; Price: $ 34.375; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Second; Price: $ 12.525; Port: Southampton;
Ticket: First; Price: $ 66.6; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 14.5; Port: Southampton;
Ticket: Third; Price: $ 7.3125; Port: Southampton;
Ticket: First; Price: $ 61.3792; Port: Cherbourg;
Ticket: Third; Price: $ 7.7333; Port: Queenstown;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 8.6625; Port: Southampton;
Ticket: Third; Price: $ 69.55; Port: Southampton;
Ticket: Third; Price: $ 16.1; Port: Southampton;
Ticket: Second; Price: $ 15.75; Port: Southampton;
Ticket: Third; Price: $ 7.775; Port: Southampton;
Ticket: Third; Price: $ 8.6625; Port: Southampton;
Ticket: Third; Price: $ 39.6875; Port: Southampton;
Ticket: Third; Price: $ 20.525; Port: Southampton;
Ticket: First; Price: $ 55.0; Port: Southampton;
Ticket: Third; Price: $ 27.9; Port: Southampton;
Ticket: First; Price: $ 25.925; Port: Southampton;
Ticket: Third; Price: $ 56.4958; Port: Southampton;
Ticket: First; Price: $ 33.5; Port: Southampton;
Ticket: Third; Price: $ 29.125; Port: Queenstown;
Ticket: Third; Price: $ 11.1333; Port: Southampton;
Ticket: Third; Price: $ 7.925; Port: Southampton;
Ticket: First; Price: $ 30.6958; Port: Cherbourg;
Ticket: Third; Price: $ 7.8542; Port: Southampton;
Ticket: Third; Price: $ 25.4667; Port: Southampton;
Ticket: First; Price: $ 28.7125; Port: Cherbourg;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 0.0; Port: Southampton;
Ticket: Third; Price: $ 69.55; Port: Southampton;
Ticket: Second; Price: $ 15.05; Port: Cherbourg;
Ticket: Third; Price: $ 31.3875; Port: Southampton;
Ticket: Second; Price: $ 39.0; Port: Southampton;
Ticket: Third; Price: $ 22.025; Port: Southampton;
Ticket: First; Price: $ 50.0; Port: Southampton;
Ticket: Third; Price: $ 15.5; Port: Queenstown;
Ticket: First; Price: $ 26.55; Port: Southampton;
Ticket: Third; Price: $ 15.5; Port: Queenstown;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 7.8542; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: First; Price: $ 27.7208; Port: Cherbourg;
Ticket: First; Price: $ 146.5208; Port: Cherbourg;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Third; Price: $ 8.4042; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 9.5; Port: Southampton;
Ticket: Third; Price: $ 69.55; Port: Southampton;
Ticket: Third; Price: $ 6.4958; Port: Southampton;
Ticket: Third; Price: $ 7.225; Port: Cherbourg;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 10.4625; Port: Southampton;
Ticket: Third; Price: $ 15.85; Port: Southampton;
Ticket: Third; Price: $ 18.7875; Port: Cherbourg;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: First; Price: $ 31.0; Port: Cherbourg;
Ticket: Third; Price: $ 7.05; Port: Southampton;
Ticket: Second; Price: $ 21.0; Port: Southampton;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: First; Price: $ 113.275; Port: Cherbourg;
Ticket: Third; Price: $ 7.925; Port: Southampton;
Ticket: Second; Price: $ 27.0; Port: Southampton;
Ticket: First; Price: $ 76.2917; Port: Cherbourg;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: First; Price: $ 90.0; Port: Southampton;
Ticket: Third; Price: $ 9.35; Port: Southampton;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 25.4667; Port: Southampton;
Ticket: First; Price: $ 83.475; Port: Southampton;
Ticket: Third; Price: $ 7.775; Port: Southampton;
Ticket: Second; Price: $ 13.5; Port: Southampton;
Ticket: Third; Price: $ 31.3875; Port: Southampton;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Third; Price: $ 7.55; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Second; Price: $ 26.25; Port: Southampton;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Second; Price: $ 12.275; Port: Southampton;
Ticket: Third; Price: $ 14.4542; Port: Cherbourg;
Ticket: Third; Price: $ 15.5; Port: Queenstown;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Third; Price: $ 7.125; Port: Southampton;
Ticket: Third; Price: $ 7.225; Port: Cherbourg;
Ticket: First; Price: $ 90.0; Port: Queenstown;
Ticket: Third; Price: $ 7.775; Port: Southampton;
Ticket: Second; Price: $ 14.5; Port: Southampton;
Ticket: First; Price: $ 52.5542; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: Third; Price: $ 10.4625; Port: Southampton;
Ticket: First; Price: $ 26.55; Port: Southampton;
Ticket: Third; Price: $ 16.1; Port: Southampton;
Ticket: Third; Price: $ 20.2125; Port: Southampton;
Ticket: Third; Price: $ 15.2458; Port: Cherbourg;
Ticket: First; Price: $ 79.2; Port: Cherbourg;
Ticket: First; Price: $ 86.5; Port: Southampton;
Ticket: First; Price: $ 512.3292; Port: Cherbourg;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Third; Price: $ 31.3875; Port: Southampton;
Ticket: First; Price: $ 79.65; Port: Southampton;
Ticket: First; Price: $ 0.0; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Third; Price: $ 39.6875; Port: Southampton;
Ticket: Third; Price: $ 7.775; Port: Southampton;
Ticket: First; Price: $ 153.4625; Port: Southampton;
Ticket: First; Price: $ 135.6333; Port: Southampton;
Ticket: First; Price: $ 31.0; Port: Southampton;
Ticket: Third; Price: $ 0.0; Port: Southampton;
Ticket: Second; Price: $ 19.5; Port: Southampton;
Ticket: First; Price: $ 29.7; Port: Cherbourg;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: First; Price: $ 77.9583; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Southampton;
Ticket: Second; Price: $ 0.0; Port: Southampton;
Ticket: Third; Price: $ 29.125; Port: Queenstown;
Ticket: Third; Price: $ 20.25; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Third; Price: $ 7.8542; Port: Southampton;
Ticket: Third; Price: $ 9.5; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: First; Price: $ 26.0; Port: Southampton;
Ticket: Third; Price: $ 8.6625; Port: Cherbourg;
Ticket: Third; Price: $ 9.5; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: First; Price: $ 78.85; Port: Southampton;
Ticket: First; Price: $ 91.0792; Port: Cherbourg;
Ticket: Second; Price: $ 12.875; Port: Cherbourg;
Ticket: Third; Price: $ 8.85; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: First; Price: $ 27.7208; Port: Cherbourg;
Ticket: Third; Price: $ 7.2292; Port: Cherbourg;
Ticket: First; Price: $ 151.55; Port: Southampton;
Ticket: First; Price: $ 30.5; Port: Southampton;
Ticket: First; Price: $ 247.5208; Port: Cherbourg;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Third; Price: $ 23.25; Port: Queenstown;
Ticket: Third; Price: $ 0.0; Port: Southampton;
Ticket: Second; Price: $ 12.35; Port: Queenstown;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: First; Price: $ 151.55; Port: Southampton;
Ticket: First; Price: $ 110.8833; Port: Cherbourg;
Ticket: First; Price: $ 108.9; Port: Cherbourg;
Ticket: Second; Price: $ 24.0; Port: Cherbourg;
Ticket: First; Price: $ 56.9292; Port: Cherbourg;
Ticket: First; Price: $ 83.1583; Port: Cherbourg;
Ticket: First; Price: $ 262.375; Port: Cherbourg;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Second; Price: $ 26.25; Port: Southampton;
Ticket: Third; Price: $ 7.8542; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Second; Price: $ 14.0; Port: Southampton;
Ticket: First; Price: $ 164.8667; Port: Southampton;
Ticket: First; Price: $ 134.5; Port: Cherbourg;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Second; Price: $ 12.35; Port: Queenstown;
Ticket: Second; Price: $ 29.0; Port: Southampton;
Ticket: Third; Price: $ 69.55; Port: Southampton;
Ticket: First; Price: $ 135.6333; Port: Cherbourg;
Ticket: Third; Price: $ 6.2375; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 20.525; Port: Southampton;
Ticket: First; Price: $ 57.9792; Port: Cherbourg;
Ticket: Third; Price: $ 23.25; Port: Queenstown;
Ticket: First; Price: $ 28.5; Port: Southampton;
Ticket: First; Price: $ 153.4625; Port: Southampton;
Ticket: Third; Price: $ 18.0; Port: Southampton;
Ticket: First; Price: $ 133.65; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: First; Price: $ 66.6; Port: Southampton;
Ticket: First; Price: $ 134.5; Port: Cherbourg;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: First; Price: $ 35.5; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: First; Price: $ 263.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 16.1; Port: Southampton;
Ticket: Third; Price: $ 15.9; Port: Southampton;
Ticket: Third; Price: $ 8.6625; Port: Southampton;
Ticket: Third; Price: $ 9.225; Port: Southampton;
Ticket: First; Price: $ 35.0; Port: Southampton;
Ticket: Third; Price: $ 7.2292; Port: Cherbourg;
Ticket: Third; Price: $ 17.8; Port: Southampton;
Ticket: Third; Price: $ 7.225; Port: Cherbourg;
Ticket: Third; Price: $ 9.5; Port: Southampton;
Ticket: First; Price: $ 55.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 7.8792; Port: Queenstown;
Ticket: Third; Price: $ 7.8792; Port: Queenstown;
Ticket: Third; Price: $ 27.9; Port: Southampton;
Ticket: Second; Price: $ 27.7208; Port: Cherbourg;
Ticket: Third; Price: $ 14.4542; Port: Cherbourg;
Ticket: Third; Price: $ 7.05; Port: Southampton;
Ticket: Third; Price: $ 15.5; Port: Queenstown;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: First; Price: $ 75.25; Port: Cherbourg;
Ticket: Third; Price: $ 7.2292; Port: Cherbourg;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: First; Price: $ 69.3; Port: Cherbourg;
Ticket: First; Price: $ 55.4417; Port: Cherbourg;
Ticket: Third; Price: $ 6.4958; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: First; Price: $ 135.6333; Port: Cherbourg;
Ticket: Third; Price: $ 21.075; Port: Southampton;
Ticket: First; Price: $ 82.1708; Port: Cherbourg;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: First; Price: $ 211.5; Port: Cherbourg;
Ticket: Third; Price: $ 4.0125; Port: Cherbourg;
Ticket: Third; Price: $ 7.775; Port: Southampton;
Ticket: First; Price: $ 227.525; Port: Cherbourg;
Ticket: Third; Price: $ 15.7417; Port: Cherbourg;
Ticket: Third; Price: $ 7.925; Port: Southampton;
Ticket: First; Price: $ 52.0; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Second; Price: $ 73.5; Port: Southampton;
Ticket: Third; Price: $ 46.9; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 7.7292; Port: Queenstown;
Ticket: Second; Price: $ 12.0; Port: Cherbourg;
Ticket: First; Price: $ 120.0; Port: Southampton;
Ticket: Third; Price: $ 7.7958; Port: Southampton;
Ticket: Third; Price: $ 7.925; Port: Southampton;
Ticket: First; Price: $ 113.275; Port: Cherbourg;
Ticket: Third; Price: $ 16.7; Port: Southampton;
Ticket: Third; Price: $ 7.7958; Port: Southampton;
Ticket: Third; Price: $ 7.8542; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Second; Price: $ 12.65; Port: Southampton;
Ticket: Third; Price: $ 7.925; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 9.825; Port: Southampton;
Ticket: Third; Price: $ 15.85; Port: Southampton;
Ticket: Third; Price: $ 8.6625; Port: Southampton;
Ticket: Second; Price: $ 21.0; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Southampton;
Ticket: Second; Price: $ 18.75; Port: Southampton;
Ticket: Third; Price: $ 7.775; Port: Southampton;
Ticket: Third; Price: $ 25.4667; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Southampton;
Ticket: Third; Price: $ 6.8583; Port: Queenstown;
Ticket: First; Price: $ 90.0; Port: Queenstown;
Ticket: Second; Price: $ 0.0; Port: Southampton;
Ticket: Third; Price: $ 7.925; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Second; Price: $ 32.5; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 24.15; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Cherbourg;
Ticket: Third; Price: $ 7.7333; Port: Queenstown;
Ticket: Third; Price: $ 7.875; Port: Southampton;
Ticket: Third; Price: $ 14.4; Port: Southampton;
Ticket: Third; Price: $ 20.2125; Port: Southampton;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: First; Price: $ 26.55; Port: Southampton;
Ticket: Third; Price: $ 16.1; Port: Southampton;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: Third; Price: $ 7.125; Port: Southampton;
Ticket: First; Price: $ 55.9; Port: Southampton;
Ticket: First; Price: $ 120.0; Port: Southampton;
Ticket: Third; Price: $ 34.375; Port: Southampton;
Ticket: Second; Price: $ 18.75; Port: Southampton;
Ticket: First; Price: $ 263.0; Port: Southampton;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Second; Price: $ 26.25; Port: Southampton;
Ticket: Third; Price: $ 9.5; Port: Southampton;
Ticket: Third; Price: $ 7.775; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 8.1125; Port: Southampton;
Ticket: First; Price: $ 81.8583; Port: Southampton;
Ticket: Second; Price: $ 19.5; Port: Southampton;
Ticket: First; Price: $ 26.55; Port: Southampton;
Ticket: Third; Price: $ 19.2583; Port: Cherbourg;
Ticket: First; Price: $ 30.5; Port: Southampton;
Ticket: Second; Price: $ 27.75; Port: Southampton;
Ticket: Third; Price: $ 19.9667; Port: Southampton;
Ticket: First; Price: $ 27.75; Port: Cherbourg;
Ticket: First; Price: $ 89.1042; Port: Cherbourg;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 7.8958; Port: Cherbourg;
Ticket: First; Price: $ 26.55; Port: Southampton;
Ticket: First; Price: $ 51.8625; Port: Southampton;
Ticket: Second; Price: $ 10.5; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: First; Price: $ 26.55; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: First; Price: $ 38.5; Port: Southampton;
Ticket: Second; Price: $ 13.0; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 7.05; Port: Southampton;
Ticket: Second; Price: $ 0.0; Port: Southampton;
Ticket: First; Price: $ 26.55; Port: Southampton;
Ticket: Third; Price: $ 7.725; Port: Queenstown;
Ticket: Third; Price: $ 19.2583; Port: Cherbourg;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: Third; Price: $ 8.6625; Port: Southampton;
Ticket: Second; Price: $ 27.75; Port: Southampton;
Ticket: Second; Price: $ 13.7917; Port: Cherbourg;
Ticket: Third; Price: $ 9.8375; Port: Southampton;
Ticket: First; Price: $ 52.0; Port: Southampton;
Ticket: Second; Price: $ 21.0; Port: Southampton;
Ticket: Third; Price: $ 7.0458; Port: Southampton;
Ticket: Third; Price: $ 7.5208; Port: Southampton;
Ticket: Third; Price: $ 12.2875; Port: Southampton;
Ticket: Third; Price: $ 46.9; Port: Southampton;
Ticket: Second; Price: $ 0.0; Port: Southampton;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 9.5875; Port: Southampton;
Ticket: First; Price: $ 91.0792; Port: Cherbourg;
Ticket: Third; Price: $ 25.4667; Port: Southampton;
Ticket: First; Price: $ 90.0; Port: Southampton;
Ticket: First; Price: $ 29.7; Port: Cherbourg;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 15.9; Port: Southampton;
Ticket: Third; Price: $ 19.9667; Port: Southampton;
Ticket: Third; Price: $ 7.25; Port: Southampton;
Ticket: First; Price: $ 30.5; Port: Southampton;
Ticket: First; Price: $ 49.5042; Port: Cherbourg;
Ticket: Third; Price: $ 8.05; Port: Southampton;
Ticket: Third; Price: $ 14.4583; Port: Cherbourg;
Ticket: First; Price: $ 78.2667; Port: Cherbourg;
Ticket: Third; Price: $ 15.1; Port: Southampton;
Ticket: First; Price: $ 151.55; Port: Southampton;
Ticket: Third; Price: $ 7.7958; Port: Southampton;
Ticket: Third; Price: $ 8.6625; Port: Southampton;
Ticket: Third; Price: $ 7.75; Port: Queenstown;
Ticket: Third; Price: $ 7.6292; Port: Queenstown;
Ticket: Third; Price: $ 9.5875; Port: Southampton;
Ticket: First; Price: $ 86.5; Port: Southampton;
Ticket: First; Price: $ 108.9; Port: Cherbourg;
Ticket: Second; Price: $ 26.0; Port: Southampton;
Ticket: First; Price: $ 26.55; Port: Southampton;
